cc_num,mean_spend,std_spend,spend_cv,txn_frequency,weekend_ratio,late_night_ratio,pct_food,pct_travel,pct_leisure,pct_health,merchant_diversity,large_txn_ratio,monthly_spend_cv,txn_regularity,spend_trend
375767678113375,72.7088,246.7084,3.393105,91.0417,0.315294,0.282204,0.243443,0.225746,0.153066,0.026082,0.289245,0.659462,0.431443,0.727424,115.0058
375848982312810,58.4564,96.513,1.651026,91.0833,0.325715,0.3001,0.279508,0.162405,0.19332,0.058993,0.2914,0.65643,0.370932,0.727337,80.6282
375904527651269,62.0362,126.9674,2.046666,60.625,0.338546,0.312258,0.245191,0.185168,0.185445,0.065522,0.390378,0.672546,0.38866,0.635896,80.5976
375974680629816,58.5219,141.9549,2.42567,121.3333,0.336777,0.246383,0.231546,0.159819,0.218917,0.054689,0.226648,0.673232,0.399488,0.773242,135.3354
376012912828093,64.0221,103.436,1.615628,60.7083,0.31017,0.307722,0.24003,0.108535,0.217912,0.042351,0.389842,0.608695,0.344623,0.641672,51.5085
376028110684021,97.5277,92.8418,0.951953,121.3333,0.306887,0.253897,0.193852,0.264406,0.259099,0.051413,0.229052,0.484214,0.305403,0.782696,116.5516
376262134119629,62.8756,87.0449,1.384399,60.625,0.296523,0.334719,0.26384,0.139578,0.169934,0.032584,0.395189,0.607261,0.338135,0.652036,-24.5112
376445266762684,55.0631,116.4794,2.115379,181.7917,0.340454,0.284281,0.241664,0.166511,0.207232,0.053247,0.155856,0.672906,0.339073,0.832992,103.3655
376656886990758,68.2328,238.6676,3.497844,91.0833,0.341596,0.195416,0.158404,0.191356,0.249661,0.066262,0.299177,0.703526,0.402455,0.720838,103.3728
376944481517097,59.198,76.6996,1.295644,30.3333,0.30286,0.282127,0.294278,0.10326,0.175594,0.018617,0.57967,0.610256,0.411957,0.471236,19.4112
377026671291680,58.478,162.4799,2.77848,151.8333,0.31221,0.285437,0.222544,0.162522,0.236349,0.050888,0.184962,0.683701,0.381435,0.804817,165.6995
377113842678100,56.0224,74.7748,1.334731,121.5,0.356152,0.305494,0.276167,0.163293,0.184425,0.069415,0.220508,0.642793,0.33433,0.779661,95.4038
377234009633447,58.1372,94.8343,1.631217,121.5,0.321014,0.28798,0.2428,0.154964,0.200001,0.066676,0.221879,0.659355,0.300513,0.771164,96.2439
377264520876399,65.0656,101.6614,1.562445,30.375,0.33275,0.376628,0.254437,0.139162,0.257514,0.04715,0.599451,0.606981,0.438329,0.488666,33.8856
377550167323848,74.5854,246.3156,3.302466,60.3333,0.27911,0.303267,0.242643,0.211223,0.153863,0.027518,0.393646,0.650495,0.675373,0.637606,119.8753
377654590313960,59.6938,81.41,1.363794,90.6667,0.317796,0.31927,0.26067,0.121042,0.192658,0.036648,0.290441,0.602919,0.325408,0.721139,89.4026
377834944388609,68.1735,164.2024,2.408596,30.2917,0.30415,0.271009,0.241203,0.097512,0.2763,0.019523,0.568088,0.649344,0.653072,0.488788,52.3571
377895991033232,69.3332,127.5175,1.839199,60.5833,0.31986,0.359577,0.253926,0.129139,0.216719,0.03377,0.398212,0.64141,0.391273,0.645462,71.9022
377993105397617,56.3396,169.4805,3.008196,121.0833,0.294415,0.262965,0.214386,0.175937,0.196852,0.076365,0.231246,0.65993,0.488077,0.77887,43.9644
378006354724784,90.7668,82.2823,0.906524,30.3333,0.277618,0.244323,0.204153,0.207967,0.259418,0.047773,0.608516,0.457844,0.47464,0.472573,51.1495
378278619832195,65.3182,155.818,2.385522,90.7083,0.294519,0.29999,0.230292,0.181088,0.199914,0.028251,0.292145,0.649129,0.398015,0.716131,75.7434
378858024506425,60.1294,76.6146,1.274161,60.7083,0.313849,0.33313,0.280456,0.112903,0.183722,0.0373,0.387097,0.596,0.377896,0.643123,33.0202
378904938837132,54.0533,153.2457,2.835085,91.0833,0.328919,0.313502,0.247831,0.182889,0.216202,0.045964,0.29323,0.648303,0.468925,0.730216,108.6005
379141394109214,64.4083,160.8374,2.497153,30.2917,0.294222,0.307767,0.258912,0.247501,0.155626,0.059497,0.607978,0.657169,0.667498,0.465648,72.7326
379897244598068,66.1319,154.0178,2.328949,60.8333,0.299589,0.328678,0.249299,0.155085,0.179251,0.04324,0.40137,0.627782,0.47446,0.644889,14.2986
2222001896600109,54.8771,108.0306,1.96859,90.9167,0.308447,0.282888,0.235109,0.138456,0.225256,0.053103,0.288268,0.668678,0.516125,0.725403,92.9588
2222157926772399,53.8956,107.1759,1.988584,30.25,0.271026,0.320132,0.221468,0.153769,0.224745,0.064839,0.577135,0.650563,0.664983,0.468724,26.0819
2224100459250597,62.0758,88.2698,1.421969,30.3333,0.351768,0.40539,0.225597,0.149147,0.191457,0.062332,0.597527,0.66472,0.425571,0.465061,26.4528
2227671554547514,86.5868,119.8383,1.384026,30.375,0.274452,0.247592,0.325341,0.030492,0.331688,0.046658,0.600823,0.6492,0.492013,0.479551,36.2459
2229378226512508,91.8357,78.9501,0.859688,91.0417,0.295147,0.285846,0.219921,0.195342,0.292337,0.05715,0.286041,0.45248,0.384649,0.72435,122.3823
2229824890647120,59.5644,98.256,1.649575,30.375,0.342982,0.287887,0.24389,0.145078,0.248493,0.073232,0.589849,0.666511,0.439985,0.472516,28.5035
2231186809828225,65.8421,155.2472,2.35787,30.375,0.314928,0.311313,0.252789,0.214888,0.206281,0.042312,0.592593,0.613927,0.421963,0.484869,38.9706
2233882705243596,61.95,160.0823,2.584056,91.2083,0.348377,0.302245,0.279656,0.203301,0.187018,0.055536,0.285062,0.673935,0.404177,0.722123,-0.2519
2235335206132667,61.5781,106.9049,1.736085,30.4167,0.318552,0.286636,0.276545,0.137996,0.168466,0.061197,0.594521,0.684379,0.385221,0.477115,7.3847
2235613922823698,58.7152,168.7269,2.873648,121.5417,0.332374,0.278853,0.203143,0.180218,0.226318,0.056659,0.227631,0.686289,0.402254,0.77442,103.7409
2242542703101233,69.2312,68.5377,0.989983,181.75,0.372045,0.207594,0.092577,0.107934,0.381731,0.050043,0.156809,0.586989,0.335674,0.811831,280.317
2248348993063230,61.4781,241.9428,3.935433,60.625,0.285479,0.349999,0.22705,0.268613,0.123279,0.066563,0.386942,0.67826,0.582397,0.632102,-31.7569
2248735346244816,56.2796,71.4016,1.268694,121.25,0.335862,0.313003,0.275516,0.1625,0.180947,0.067176,0.221649,0.636856,0.287147,0.777886,92.7685
2252055259910912,91.4432,80.8989,0.884689,121.4583,0.310192,0.256823,0.202113,0.208255,0.275106,0.067403,0.227787,0.456473,0.321738,0.777611,218.2866
2254799658404120,84.6291,112.6503,1.331105,91.1667,0.31813,0.261253,0.320875,0.027895,0.320473,0.049502,0.285192,0.658487,0.351622,0.728384,177.3789
2254917871818484,58.1891,129.8212,2.231022,151.75,0.313976,0.29989,0.23683,0.172418,0.215352,0.048885,0.183965,0.665957,0.359374,0.808595,68.7238
2256234701263057,67.0682,166.1234,2.476934,60.6667,0.319108,0.318545,0.238338,0.131164,0.250324,0.026097,0.396978,0.64375,0.424337,0.642075,140.4437
2260801330657968,69.9332,132.4845,1.894445,30.375,0.350926,0.360197,0.249293,0.104564,0.250841,0.024607,0.602195,0.645003,0.45197,0.479288,9.1113
2264937662466770,55.8261,344.7878,6.176105,151.7083,0.405326,0.194936,0.140961,0.271008,0.260782,0.056657,0.187586,0.752608,0.451803,0.779164,-121.9585
2266735643685262,58.0601,157.3834,2.710696,120.9167,0.275567,0.236433,0.19442,0.133083,0.259396,0.06816,0.231564,0.676142,0.416687,0.77204,97.8159
2268221587779419,85.8724,120.3242,1.401197,30.2917,0.299715,0.290326,0.270439,0.039077,0.332144,0.044153,0.595598,0.67181,0.441275,0.453283,27.1648
2269768987945882,65.0408,104.8659,1.61231,91.1667,0.344704,0.31539,0.26348,0.131811,0.197516,0.031092,0.289762,0.626623,0.339455,0.714348,76.4736
2274911989136158,63.2379,110.7507,1.751335,30.375,0.334775,0.349463,0.233778,0.097121,0.250841,0.028439,0.599451,0.63096,0.434584,0.478176,39.6421
2280870154157385,63.5141,140.8807,2.218102,30.3333,0.339751,0.261753,0.243718,0.19413,0.192831,0.06648,0.585165,0.669451,0.452466,0.49538,16.1494
2283743876903625,49.0385,172.5257,3.51817,151.375,0.339109,0.232932,0.154528,0.232255,0.233013,0.071642,0.187448,0.714214,0.34429,0.778258,151.932
2284059275940012,66.7891,102.4351,1.53371,30.4167,0.273949,0.268886,0.273613,0.112645,0.236023,0.0216,0.589041,0.62707,0.566077,0.460065,8.6351
2285066385084291,60.9679,194.1864,3.185061,60.7083,0.271396,0.299606,0.184134,0.234387,0.178389,0.08669,0.402883,0.677017,0.494055,0.639913,95.8382
2286236465059468,67.3165,237.5249,3.528482,91.25,0.29441,0.28647,0.230989,0.258876,0.179989,0.054783,0.284475,0.681889,0.409277,0.730655,-3.3727
2288748891690227,62.0452,133.0257,2.144011,30.3333,0.248465,0.347846,0.265722,0.135437,0.210755,0.035837,0.590659,0.62931,0.682084,0.462423,57.7983
2288813824604479,82.046,108.4851,1.322248,91.1667,0.315627,0.30953,0.335029,0.024979,0.279413,0.042619,0.29159,0.648618,0.38563,0.706608,101.0687
2291163933867244,64.3367,120.2289,1.868747,91.2083,0.329579,0.333309,0.253796,0.1246,0.217866,0.03144,0.285062,0.615639,0.3332,0.739105,9.4308
2296006538441789,46.8284,96.9001,2.069257,121.625,0.383093,0.21507,0.166937,0.198281,0.186176,0.067208,0.22816,0.684651,0.276913,0.742938,69.6874
2297447006766555,60.0373,110.3878,1.838654,121.4167,0.325288,0.303252,0.249103,0.175781,0.176455,0.065474,0.222375,0.655887,0.311004,0.778557,75.9104
2305336922781618,62.032,183.5793,2.95943,91.2083,0.365629,0.275712,0.237626,0.195694,0.201112,0.061544,0.284148,0.666854,0.45444,0.723117,49.8562
2318062975163331,61.5884,105.4804,1.712667,30.3333,0.298981,0.326151,0.287905,0.162956,0.167682,0.034227,0.585165,0.611499,0.470355,0.47178,28.5685
2348245054386329,65.2466,106.3055,1.629287,91.125,0.297642,0.315002,0.266175,0.115581,0.197683,0.027185,0.284408,0.610804,0.363882,0.718078,68.4922
2356276337669917,57.8782,148.7448,2.569963,60.75,0.312023,0.24126,0.20236,0.123008,0.253605,0.065385,0.403292,0.667627,0.455128,0.638816,49.2056
2358122155477959,74.2568,157.7663,2.124606,30.3333,0.363221,0.250843,0.231076,0.190685,0.201188,0.023301,0.59478,0.658765,0.471223,0.479537,-17.0924
2383461948823908,56.3507,76.4571,1.356808,121.5,0.3334,0.305983,0.277254,0.148766,0.205926,0.061094,0.222908,0.643425,0.341186,0.778271,99.7095
2450829271795901,53.7382,104.1604,1.938293,60.7083,0.329264,0.271832,0.21711,0.140344,0.230662,0.077889,0.409746,0.655039,0.345084,0.643632,67.6483
2454076758463217,94.9842,82.4804,0.868359,30.3333,0.327886,0.241173,0.193361,0.230869,0.264638,0.068541,0.571429,0.4554,0.40704,0.453527,20.689
2475085306462014,92.8969,81.398,0.876219,91.0833,0.33082,0.273574,0.20977,0.215492,0.273443,0.059867,0.286825,0.456197,0.279291,0.731599,-4.7772
2512312531485080,61.8808,90.9095,1.469107,60.6667,0.360454,0.289413,0.249652,0.145245,0.216937,0.0375,0.389423,0.618033,0.331164,0.632757,30.9648
2576709887791552,74.092,285.942,3.859283,91.25,0.300321,0.33953,0.227259,0.210732,0.210255,0.030433,0.288128,0.663374,0.475838,0.729601,102.453
2610529083834453,92.2141,130.4911,1.415089,30.3333,0.329093,0.245018,0.279232,0.028137,0.365903,0.044763,0.601648,0.642277,0.27845,0.491061,20.3007
2657850734909997,66.5438,100.7724,1.514378,60.5,0.325984,0.341553,0.258424,0.10498,0.246961,0.031237,0.393251,0.621107,0.36575,0.638746,72.5439
2703186189652095,88.2031,123.6131,1.401459,121.5,0.319292,0.267708,0.319955,0.030139,0.32895,0.035474,0.226337,0.653864,0.326506,0.776324,177.2707
2706977570537524,93.2055,84.0324,0.901582,90.9583,0.326401,0.274308,0.210807,0.218125,0.275143,0.056806,0.284471,0.460971,0.256539,0.735206,95.3058
2712209726293386,90.6575,165.4013,1.824462,181.9583,0.343505,0.250703,0.30859,0.05353,0.324593,0.038971,0.155255,0.665775,0.326362,0.828538,181.7378
2713913904780408,62.9336,100.3313,1.594241,91.125,0.360851,0.311652,0.264868,0.134501,0.205727,0.029729,0.287151,0.612976,0.337854,0.722107,57.7218
2714019737356678,70.6169,66.8009,0.945961,30.375,0.369005,0.213171,0.079453,0.113641,0.32615,0.047376,0.603567,0.569951,0.321965,0.430175,69.1365
2719496466799416,61.8678,144.8483,2.341256,60.75,0.391244,0.342686,0.262945,0.167788,0.173152,0.028359,0.397805,0.643071,0.440486,0.640864,-16.3469
2720012583106919,92.0953,79.9823,0.868473,121.1667,0.322825,0.280124,0.197079,0.21135,0.289018,0.054351,0.231087,0.454599,0.281491,0.781497,136.5531
2720433095629877,48.8091,132.527,2.715213,181.5833,0.374201,0.27343,0.159726,0.173155,0.271188,0.074556,0.158559,0.705739,0.368921,0.810379,66.1584
2720830304681674,91.6892,123.9509,1.351859,60.7083,0.307866,0.230347,0.330872,0.023326,0.320636,0.043392,0.400824,0.650948,0.334151,0.642126,114.6117
2720894374956739,65.9531,105.1801,1.594771,60.7083,0.286143,0.364658,0.26418,0.149921,0.201107,0.028811,0.384351,0.625041,0.40542,0.634776,64.5753
3500165543009955,60.8221,116.404,1.913845,30.3333,0.253057,0.245671,0.200108,0.151024,0.231763,0.069439,0.600275,0.666746,0.380794,0.482663,19.7965
3500969075198072,72.3484,73.1667,1.01131,151.2917,0.399297,0.205427,0.085279,0.101972,0.38375,0.044459,0.185899,0.579214,0.292172,0.786367,232.8127
3501365119557234,71.5791,217.596,3.03994,30.25,0.367669,0.270599,0.245244,0.283232,0.150691,0.043538,0.595041,0.69851,0.682452,0.475414,51.1316
3501509250702469,60.8849,267.126,4.387396,121.0,0.374958,0.202148,0.203569,0.207276,0.195107,0.067286,0.230372,0.680885,0.539639,0.770905,180.5276
3501942333500073,51.5629,178.5617,3.462986,121.5,0.386175,0.206127,0.141014,0.151467,0.317561,0.079299,0.228738,0.717993,0.34308,0.750286,127.9179
3502088871723054,57.9959,149.3934,2.575931,151.8333,0.292274,0.25712,0.19817,0.167387,0.216305,0.069285,0.18798,0.670714,0.33327,0.803476,153.2534
3502377050801561,62.3274,100.4471,1.611603,90.8333,0.357506,0.316757,0.286717,0.120549,0.191624,0.031206,0.28578,0.614818,0.335918,0.723784,75.4011
3504178999463051,59.2976,145.9796,2.461815,91.0,0.348794,0.248031,0.202019,0.126067,0.281653,0.077518,0.296703,0.666814,0.486241,0.724783,93.9105
3506040590383211,95.6222,89.9386,0.940562,60.4583,0.336326,0.27532,0.189172,0.246456,0.277325,0.058364,0.391454,0.476106,0.298767,0.64628,78.0668
3506042666828517,58.8993,81.2935,1.380212,90.875,0.319905,0.303422,0.252292,0.160173,0.17969,0.07612,0.284273,0.64057,0.341876,0.713232,59.8355
3506592072985012,53.2166,258.28,4.853376,91.25,0.306891,0.316039,0.146281,0.148517,0.365605,0.067076,0.294064,0.7289,0.459038,0.697492,61.9676
3508104404056005,54.5062,97.7456,1.793293,60.7083,0.324613,0.225686,0.229973,0.144965,0.220323,0.061109,0.407001,0.643729,0.414335,0.646816,69.78
3511058278399773,60.0991,87.8212,1.461273,30.375,0.316592,0.340803,0.277982,0.137183,0.192066,0.058055,0.584362,0.626296,0.462126,0.455998,17.4253
3511378610369890,58.882,164.1327,2.787483,150.7083,0.304507,0.275814,0.206635,0.176396,0.244886,0.071037,0.188831,0.671713,0.308097,0.81052,121.5653
3512365128314616,53.098,97.1041,1.828771,121.25,0.305153,0.258902,0.222663,0.167777,0.215084,0.070201,0.230584,0.633839,0.425168,0.77736,126.4843
3513285035244624,65.8882,119.6372,1.815761,30.25,0.277173,0.334753,0.271702,0.147256,0.178429,0.018127,0.592287,0.617105,0.472938,0.472761,0.659
3513506355699497,60.95,95.9596,1.574397,60.6667,0.32881,0.297005,0.253208,0.116665,0.188995,0.039554,0.401099,0.626515,0.384923,0.640243,71.6107
3513618443244549,56.9445,79.5469,1.39692,121.4583,0.306047,0.311367,0.260134,0.162199,0.157694,0.064808,0.219554,0.647758,0.288572,0.778468,134.3807
3514865930894695,61.8145,117.2663,1.897069,121.2917,0.329911,0.322786,0.249708,0.160798,0.210304,0.055883,0.223634,0.669683,0.429069,0.774411,93.0021
3514897282719543,68.6198,134.3632,1.958082,90.875,0.333675,0.35053,0.255654,0.125952,0.226532,0.03095,0.290234,0.629146,0.36399,0.729552,69.2039
3517527805128735,56.1492,158.8943,2.829856,90.875,0.323097,0.24638,0.237052,0.154747,0.212371,0.060717,0.289775,0.679484,0.376003,0.727253,59.879
3517814635263522,59.8354,82.92,1.385801,60.4583,0.314832,0.307171,0.24338,0.188845,0.18014,0.061806,0.384562,0.635084,0.35077,0.626636,76.4227
3518234918950662,88.4467,125.7925,1.422241,151.75,0.326465,0.259334,0.323316,0.024143,0.323981,0.041507,0.183416,0.66119,0.329491,0.807506,123.9668
3518669219150142,48.1228,119.0423,2.473721,151.5833,0.438663,0.234465,0.149212,0.181886,0.272858,0.064139,0.187191,0.709644,0.393496,0.784429,127.6503
3518758680062249,55.7518,114.5153,2.054018,91.0,0.310229,0.279624,0.192971,0.158661,0.210289,0.07395,0.302198,0.664095,0.431853,0.722157,161.9479
3519232971341141,61.5128,90.4617,1.470615,60.5,0.307328,0.308016,0.237292,0.15063,0.221584,0.056719,0.389118,0.648279,0.397817,0.635019,30.4283
3519607465576254,59.9985,121.8136,2.030278,90.9583,0.320301,0.301274,0.263816,0.1982,0.184564,0.060831,0.283555,0.641326,0.366645,0.71271,58.9066
3520550088202337,69.6322,68.6238,0.985518,60.75,0.372903,0.200523,0.097146,0.10318,0.386366,0.052153,0.397805,0.576307,0.344632,0.610981,113.1683
3521417320836166,87.37,116.4208,1.332504,181.875,0.332294,0.262376,0.314003,0.031624,0.317786,0.043354,0.156014,0.655369,0.329341,0.830015,235.5095
3521815216091574,95.9675,89.8518,0.936273,91.125,0.301348,0.24475,0.184762,0.255413,0.269034,0.055413,0.290352,0.474513,0.367191,0.726217,183.0634
3523843138706408,52.3811,94.69,1.807714,121.5417,0.327817,0.269225,0.248898,0.165906,0.168278,0.056553,0.227974,0.650412,0.399518,0.778814,57.4657
3523898249167098,60.8853,146.1603,2.400585,121.0417,0.294115,0.222762,0.185262,0.108546,0.307993,0.078884,0.232358,0.686535,0.311625,0.773607,62.925
3524574586339330,85.1869,122.2491,1.435069,90.875,0.321297,0.286382,0.297577,0.030102,0.302579,0.045783,0.29436,0.655244,0.337772,0.718914,117.5231
3525590521269779,58.5183,175.0701,2.991715,151.7917,0.328573,0.225738,0.197029,0.167524,0.247521,0.07466,0.187483,0.680969,0.461422,0.81028,96.5791
3525668150756629,94.6042,86.4631,0.913946,60.7083,0.299251,0.26622,0.194768,0.237579,0.262062,0.057791,0.396706,0.467107,0.340599,0.650216,69.3042
3526826139003047,58.9395,86.6756,1.470584,121.4167,0.328403,0.331739,0.263652,0.14969,0.201336,0.061415,0.219629,0.649856,0.346234,0.776473,106.0574
3527063666782582,64.4913,91.5475,1.419531,30.2917,0.324657,0.320851,0.258589,0.148106,0.232655,0.058204,0.569464,0.636438,0.412249,0.48628,39.9328
3527536963490470,55.6619,132.756,2.385043,151.625,0.307156,0.28499,0.232042,0.160044,0.241531,0.052309,0.184666,0.674593,0.335175,0.811373,232.3304
3528231451607350,64.3734,157.2184,2.442287,60.5,0.307676,0.314093,0.24609,0.209622,0.227132,0.057661,0.391185,0.652853,0.475965,0.638464,68.5672
3528407217576457,83.3719,114.2778,1.3707,60.5833,0.347051,0.241431,0.307562,0.028819,0.32967,0.035429,0.394085,0.652768,0.317018,0.641242,60.6348
3529597810116815,53.853,99.9733,1.856413,90.9583,0.286796,0.259015,0.222251,0.161216,0.235799,0.055043,0.289052,0.663164,0.439266,0.713347,80.3276
3529597930342630,51.621,95.6302,1.852544,60.75,0.31782,0.271046,0.257095,0.172061,0.188016,0.04933,0.397119,0.642532,0.3693,0.641242,26.7878
3530503964418806,63.488,113.209,1.783158,30.375,0.322715,0.315666,0.240455,0.100286,0.256585,0.041311,0.591221,0.644914,0.496448,0.472706,7.6846
3531129874770000,88.1087,137.7844,1.5638,151.4167,0.307898,0.271232,0.304007,0.032834,0.314853,0.041974,0.186846,0.662334,0.314274,0.801148,75.8311
3531606252458308,64.6068,96.6776,1.496401,30.2917,0.311856,0.346935,0.297809,0.107145,0.185452,0.023947,0.587345,0.602915,0.584688,0.473831,45.19
3533012926413100,56.0139,164.2244,2.93185,121.4583,0.344285,0.30923,0.224079,0.216079,0.148544,0.047889,0.226758,0.66339,0.404951,0.769764,102.6396
3533177016567295,58.5509,86.0037,1.468871,60.75,0.334164,0.315697,0.241669,0.152464,0.195771,0.072617,0.395748,0.650096,0.392013,0.6444,49.4417
3533742182628021,46.8638,110.5779,2.359556,151.4167,0.376303,0.215015,0.140506,0.209064,0.218996,0.07185,0.186296,0.689289,0.339241,0.779915,131.235
3533800906065217,61.0842,102.8717,1.684095,91.25,0.342846,0.308054,0.247122,0.164351,0.204555,0.052042,0.284932,0.656407,0.351972,0.720239,81.5905
3534093764340240,70.6134,267.1687,3.783543,30.3333,0.285704,0.282422,0.234576,0.272113,0.133941,0.063381,0.572802,0.696535,0.943785,0.453205,99.9141
3534330126107879,95.9387,89.7714,0.935716,121.25,0.29939,0.268394,0.198717,0.255917,0.264416,0.055432,0.226804,0.476048,0.29633,0.776371,168.7949
3534718226968689,57.3107,180.423,3.148157,60.7083,0.26592,0.238228,0.205934,0.152182,0.248789,0.057685,0.399451,0.687401,0.543491,0.637568,59.0255
3535808924394848,93.6833,87.0913,0.929635,91.0833,0.283562,0.251095,0.199961,0.237449,0.268177,0.057544,0.294145,0.472318,0.315096,0.71937,138.7999
3536818734263520,52.9757,96.1708,1.815374,30.375,0.261388,0.242041,0.200489,0.139149,0.220455,0.072195,0.604938,0.658376,0.56759,0.485424,37.977
3536918668124647,66.1053,113.5407,1.717574,30.4167,0.309434,0.292041,0.25005,0.161259,0.263259,0.035183,0.567123,0.636135,0.589889,0.489648,26.7401
3537797820923602,58.7156,92.9249,1.582627,30.25,0.376699,0.359188,0.27462,0.116783,0.215101,0.051542,0.589532,0.673111,0.387587,0.492064,-1.093
3538520143479972,60.5434,105.0492,1.735105,91.25,0.333734,0.310483,0.277087,0.183129,0.168621,0.057447,0.285845,0.652605,0.368803,0.729518,94.5793
3540017235499519,90.6179,77.1553,0.851436,30.2917,0.348924,0.284002,0.220597,0.199422,0.250813,0.068274,0.596974,0.448628,0.396216,0.461404,55.6632
3540075240003197,53.6676,113.2295,2.10983,121.4167,0.332865,0.246765,0.208765,0.139015,0.234557,0.074067,0.228209,0.644542,0.449922,0.772878,194.9134
3540210836308425,94.4033,88.5956,0.93848,90.9583,0.294886,0.254039,0.20737,0.248046,0.264531,0.052079,0.293633,0.476954,0.330033,0.739019,148.2021
3540862542587229,58.3507,96.5792,1.655149,30.4167,0.297687,0.298376,0.266983,0.146112,0.220421,0.081148,0.582192,0.647462,0.469035,0.469525,73.106
3541160328600277,72.2818,159.0784,2.200809,151.375,0.37104,0.197562,0.086369,0.136155,0.377487,0.043542,0.184971,0.60084,0.379094,0.786457,358.7133
3541554378551366,71.2725,129.7824,1.820931,30.4167,0.231077,0.295063,0.246082,0.161226,0.217244,0.022931,0.573973,0.648781,0.504888,0.478789,-1.0826
3541687240161491,53.569,65.3016,1.219017,30.2917,0.338405,0.343914,0.264631,0.181614,0.169039,0.063911,0.566713,0.622908,0.382856,0.460819,22.4312
3542162746848552,57.3479,82.5892,1.440145,30.4167,0.357515,0.306598,0.244059,0.155239,0.142629,0.05993,0.575342,0.655292,0.492903,0.46105,9.1941
3543299015720986,90.2952,147.0359,1.628391,60.7083,0.325814,0.273589,0.294582,0.065788,0.316389,0.035485,0.389842,0.671554,0.350502,0.641085,75.36
3543591270174051,54.287,122.8546,2.263056,151.5833,0.305725,0.261387,0.225714,0.171111,0.193911,0.045835,0.186091,0.671482,0.341097,0.812683,60.1181
3544606805704278,58.3819,104.9475,1.797603,30.4167,0.383165,0.281943,0.263594,0.20383,0.147958,0.054498,0.578082,0.656104,0.426715,0.492215,23.0141
3545109339866548,50.9024,155.2653,3.050255,181.2917,0.435615,0.230335,0.162629,0.196344,0.273754,0.066233,0.158354,0.721494,0.383879,0.807548,164.5331
3546674063249004,56.0504,110.7044,1.975087,60.75,0.284551,0.208614,0.220217,0.133835,0.226852,0.074447,0.406036,0.650026,0.436067,0.644703,82.3138
3546897637165774,62.7408,188.4657,3.003879,121.3333,0.298862,0.353051,0.249889,0.20304,0.186006,0.059751,0.222871,0.66835,0.41979,0.770818,57.4349
3547560454237873,59.3333,94.736,1.596675,91.0833,0.279272,0.338882,0.259807,0.162225,0.212855,0.063816,0.280878,0.652849,0.388996,0.725296,70.7079
3547574373318979,60.303,93.8886,1.556947,91.0833,0.326073,0.292539,0.265694,0.170863,0.183903,0.0659,0.284081,0.650052,0.344285,0.727453,80.7541
3549202406645667,63.6233,104.2352,1.638317,91.0417,0.340633,0.348152,0.275693,0.144946,0.185627,0.03297,0.289703,0.60982,0.362519,0.726755,72.1892
3550554389581384,89.2974,71.0946,0.796155,30.4167,0.324127,0.296105,0.207998,0.154756,0.310231,0.073602,0.578082,0.436473,0.444387,0.466993,4.6817
3551217896304745,84.8382,122.0758,1.438925,182.125,0.330379,0.274968,0.31037,0.042489,0.301804,0.046023,0.156943,0.650295,0.301297,0.826155,263.5566
3551512895305309,51.0826,61.288,1.199784,30.375,0.35728,0.29292,0.228586,0.202546,0.207779,0.064525,0.573388,0.623182,0.371443,0.466924,48.5126
3552581383553463,65.7112,192.068,2.922912,90.875,0.310233,0.33915,0.245676,0.145522,0.203743,0.028763,0.290692,0.640646,0.404772,0.721554,107.1878
3553629419254918,51.8454,100.111,1.930952,182.1667,0.28754,0.252455,0.232668,0.170659,0.19514,0.057347,0.155535,0.661117,0.322801,0.832085,26.6495
3554818239968984,90.9166,77.8275,0.856032,30.375,0.330183,0.254958,0.186348,0.192693,0.283083,0.063136,0.589849,0.453202,0.392074,0.470185,20.3385
3554849923339851,74.5923,261.5364,3.506213,60.6667,0.38551,0.264466,0.21844,0.249436,0.162838,0.028786,0.385989,0.652676,0.657303,0.635593,79.1149
3556613125071656,48.1005,163.3538,3.396097,151.875,0.403807,0.194772,0.148663,0.232899,0.216619,0.06959,0.187929,0.71598,0.396588,0.7817,46.2313
3557442674264531,72.2353,73.3582,1.015545,30.375,0.387202,0.226265,0.10657,0.074866,0.390958,0.043732,0.595336,0.589306,0.376436,0.462241,67.632
3558652751678952,65.9208,116.8835,1.77309,90.875,0.343488,0.323302,0.24767,0.129122,0.223791,0.035888,0.281981,0.622747,0.35267,0.734389,80.6391
3558881852140592,62.7163,145.4171,2.318648,60.7083,0.297491,0.321231,0.248733,0.192613,0.19523,0.060681,0.390528,0.657052,0.328578,0.622654,52.3707
3559160581764413,95.1361,89.6199,0.942018,121.1667,0.301462,0.262703,0.203548,0.256707,0.245289,0.057027,0.226616,0.475518,0.346979,0.779414,145.5876
3559679414981506,87.9949,168.7325,1.917527,90.75,0.318133,0.263013,0.315052,0.059868,0.305592,0.045955,0.294766,0.660234,0.335656,0.712288,195.351
3559723917628303,91.2811,79.7633,0.87382,60.6667,0.303945,0.260509,0.195457,0.218193,0.27196,0.06512,0.398352,0.453462,0.350612,0.653961,50.5525
3560246577314524,59.8892,72.0251,1.202638,30.2917,0.34387,0.295853,0.290478,0.119556,0.183238,0.027598,0.579092,0.602205,0.392477,0.492482,18.0698
3560318482131952,60.2587,106.9232,1.774402,121.4167,0.318257,0.322121,0.247715,0.173292,0.18847,0.069591,0.219973,0.643381,0.369797,0.773404,97.4305
